Country,city,lat,lng
United States,La Marque,29.369,-94.9957
United States,Manchester,38.583,-90.5065
United States,Ingleside,27.8701,-97.2076
United States,Hannibal,39.7097,-91.3936
United States,Lancaster,34.6934,-118.1753
United States,St. Matthews,38.2497,-85.6383
United States,Calverton,39.0578,-76.9488
United States,Tillmans Corner,30.5818,-88.2128
United States,Eastlake,41.6581,-81.4323
United States,Kilgore,32.3979,-94.8603
United States,Victorville,34.5277,-117.3536
United States,Cinco Ranch,29.7395,-95.7606
United States,Maumelle,34.8522,-92.4
United States,Pembroke,42.0655,-70.8014
United States,Central Point,42.3765,-122.911
United States,North Andover,42.6713,-71.0865
United States,Sharon,42.1085,-71.183
United States,North Aurora,41.8083,-88.3413
United States,Madison,41.3398,-72.6278
United States,Trenton,42.1395,-83.193
United States,Somerset,41.7404,-71.1612
United States,Beeville,28.4059,-97.7494
United States,Gibsonton,27.826,-82.3761
United States,Katy,29.7905,-95.8353
United States,Cudahy,42.9467,-87.8641
United States,Southeast,41.4032,-73.5985
United States,North Druid Hills,33.8186,-84.3254
United States,Mattoon,39.4774,-88.3627
United States,El Dorado,33.2184,-92.664
United States,Scarsdale,40.9902,-73.7773
United States,Oxon Hill,38.7887,-76.9733
United States,Newburyport,42.8124,-70.8879
United States,White Settlement,32.7554,-97.4605
United States,Salem,40.9049,-80.8491
United States,Colonial Heights,37.265,-77.3969
United States,Safety Harbor,28.008,-82.6965
United States,Rockland,42.1295,-70.91
United States,Cary,42.2128,-88.2491
United States,Ada,34.7686,-96.6689
United States,Huntington,40.8816,-85.5054
United States,Beltsville,39.0394,-76.9211
United States,Goffstown,43.019,-71.5681
United States,Marco Island,25.933,-81.6993
United States,Sunnyside,46.3159,-120.0058
United States,Apollo Beach,27.7618,-82.4002
United States,Crawfordsville,40.0428,-86.8975
United States,Berea,37.5904,-84.2898
United States,Gretna,29.91,-90.0515
United States,Lenoir,35.9097,-81.5247
United States,Bedford,41.225,-73.6678
United States,Anacortes,48.4878,-122.6292
United States,Santa Fe Springs,33.933,-118.0625
United States,Madison,38.758,-85.3971
United States,Steubenville,40.3653,-80.652
United States,Beaver Dam,43.4688,-88.8311
United States,Franklin Park,41.936,-87.8794
United States,Sycamore,41.995,-88.6812
United States,Menomonie,44.8893,-91.9084
United States,New Castle,41.1842,-73.7726
United States,Shenandoah,40.8167,-76.2004
United States,Lackawanna,42.8182,-78.8326
United States,Rancho Mirage,33.7634,-116.4271
United States,Nanuet,41.0957,-74.0155
United States,Stafford,29.6271,-95.5653
United States,Bay City,28.9838,-95.9601
United States,Fayetteville,36.0713,-94.166
United States,Wilton,41.207,-73.4401
United States,Meadowbrook,37.4302,-77.474
United States,Hopkins,44.9261,-93.4056
United States,Mayfield Heights,41.5175,-81.4534
United States,Forest Park,39.286,-84.5259
United States,Sudbury,42.3847,-71.4234
United States,Marshfield,44.6627,-90.1728
United States,Altoona,41.648,-93.4782
United States,Creve Coeur,38.6621,-90.443
United States,Red Bluff,40.1735,-122.2413
United States,Onalaska,43.888,-91.2074
United States,Ronkonkoma,40.804,-73.1258
United States,Westbrook,43.6954,-70.3539
United States,Lexington,35.8017,-80.2682
United States,Corpus Christi,27.7261,-97.3755
United States,Monroe,47.8596,-121.9853
United States,Marinette,45.0869,-87.6327
United States,Cherry Hill,38.5696,-77.2895
United States,North Liberty,41.7439,-91.6105
United States,Ansonia,41.3443,-73.0689
United States,Palestine,31.7544,-95.6471
United States,Westborough,42.2682,-71.614
United States,Erlanger,39.0109,-84.5864
United States,Berea,41.3696,-81.8642
United States,Grandview,46.2431,-119.9084
United States,White Oak,39.2104,-84.6059
United States,Uvalde,29.2153,-99.7782
United States,Plainville,41.6741,-72.8575
United States,Brook Park,41.4036,-81.8219
United States,Springboro,39.5612,-84.2349
United States,Bensenville,41.9595,-87.9434
United States,Aberdeen,40.4165,-74.2249
United States,Durant,33.9957,-96.3938
United States,Arcadia,27.2214,-81.8587
United States,Avon,41.7907,-72.8538
United States,North Wilkesboro,36.1728,-81.1391
United States,Silverthorne,39.6564,-106.0871
United States,Five Corners,45.6883,-122.5738
United States,Melville,40.7823,-73.4088
United States,Bourbonnais,41.1831,-87.8781
United States,Round Lake,42.3436,-88.1058
United States,Pensacola,30.4427,-87.1886
United States,Niles,41.1878,-80.7531
United States,Middle,39.0851,-74.8336
United States,Scituate,42.1992,-70.759
United States,Spanish Lake,38.7885,-90.2078
United States,Gautier,30.4106,-88.6568
United States,Grafton,42.2085,-71.6838
United States,Defiance,41.281,-84.3659
United States,Wantagh,40.6686,-73.5104
United States,Cocoa,28.382,-80.7674
United States,Moultrie,31.1591,-83.7708
United States,Holden,42.3562,-71.8608
United States,Martha Lake,47.848,-122.2326
United States,Iron Mountain,45.8275,-88.0599
United States,Rutland,43.6091,-72.9781
United States,Seminole,27.8434,-82.7839
United States,Westminster,39.5797,-77.0064
United States,Whitestown,43.135,-75.3404
United States,Fayetteville,33.45,-84.4709
United States,Tinton Falls,40.2708,-74.0948
United States,Tullahoma,35.3721,-86.2173
United States,Bethpage,40.7495,-73.4856
United States,El Reno,35.543,-97.966
United States,Streator,41.1242,-88.8295
United States,Cedar Mill,45.5355,-122.8006
United States,Sunland Park,31.8194,-106.5943
United States,Brookfield,41.4674,-73.3923
United States,Lemont,41.6697,-87.9828
United States,Kingsland,30.8193,-81.7219
United States,Dickson,36.064,-87.3668
United States,Wolf Trap,38.9395,-77.2842
United States,South Ogden,41.1714,-111.9568
United States,La Vista,41.1816,-96.0665
United States,Dallas,44.9222,-123.3131
United States,Wailuku,20.8834,-156.5059
United States,Gorham,43.7034,-70.4581
United States,Clive,41.6147,-93.7979
United States,Laurel,37.6375,-77.5062
United States,North Babylon,40.7311,-73.3251
United States,Knik-Fairview,61.4964,-149.6535
United States,Wyckoff,40.9989,-74.1676
United States,Shorewood,41.5175,-88.2149
United States,Versailles,38.0488,-84.726
United States,St. John,41.443,-87.4702
United States,West Columbia,33.9928,-81.0925
United States,Shippensburg,40.0485,-77.5227
United States,Americus,32.0736,-84.2249
United States,Ashwaubenon,44.4796,-88.0889
United States,Alton,26.2884,-98.3098
United States,Killingly,41.8311,-71.8499
United States,Pendleton,45.6755,-118.8209
United States,Fort Hunt,38.7361,-77.0589
United States,Wayne,42.2774,-83.3877
United States,Burlington,39.0223,-84.7217
United States,Troy,31.8021,-85.9665
United States,Geddes,43.0767,-76.2243
United States,Bristol,36.6179,-82.1607
United States,Estelle,29.8447,-90.1021
United States,Washington,40.7048,-89.4345
United States,Denville,40.8889,-74.4893
United States,Wilton,43.1502,-73.7276
United States,Morris,41.3748,-88.4301
United States,Myrtle Grove,30.4158,-87.3028
United States,Neabsco,38.6083,-77.2847
United States,Norcross,33.9379,-84.2065
United States,El Segundo,33.9169,-118.4021
United States,McKinleyville,40.9489,-124.0857
United States,Lock Haven,41.1365,-77.4521
United States,Goodlettsville,36.3327,-86.7029
United States,Cohoes,42.7732,-73.7077
United States,Albemarle,35.3601,-80.1919
United States,Batavia,42.9987,-78.1802
United States,Lemay,38.5325,-90.2845
United States,Southbridge Town,42.0604,-72.0338
United States,Brenham,30.1586,-96.3965
United States,Vero Beach,27.6463,-80.393
United States,Webster,42.0521,-71.8485
United States,Bellingham,42.0777,-71.4741
United States,Florence,33.059,-111.4209
United States,Phoenixville,40.1358,-75.5201
United States,North Decatur,33.8073,-84.2889
United States,Tavares,28.7926,-81.7366
United States,Otsego,45.266,-93.62
United States,Portland,27.8913,-97.328
United States,Sylacauga,33.1779,-86.2606
United States,Glenvar Heights,25.709,-80.3156
United States,St. Michael,45.2014,-93.692
United States,Avon,39.7599,-86.391
United States,San Carlos Park,26.4765,-81.8193
United States,Rosedale,35.3887,-119.2058
United States,Ferndale,39.1869,-76.633
United States,Moraga,37.8438,-122.1225
United States,Pampa,35.5479,-100.965
United States,Godfrey,38.9581,-90.2156
United States,Concord,38.5117,-90.3574
United States,Centerville,40.9284,-111.8849
United States,Radford,37.1229,-80.5587
United States,Ocean Springs,30.4082,-88.7861
United States,Albert Lea,43.6546,-93.3641
United States,Maryland City,39.1016,-76.8051
United States,Hinsdale,41.8005,-87.9273
United States,Blooming Grove,41.3948,-74.184
United States,Windham,43.7981,-70.4056
United States,South Hadley,42.2567,-72.5793
United States,Easton,38.776,-76.0702
United States,Cimarron Hills,38.8597,-104.6995
United States,Menasha,44.2125,-88.4271
United States,Sartell,45.6186,-94.2205
United States,Wallingford Center,41.4499,-72.8189
United States,Jenison,42.9063,-85.8269
United States,Marion,37.7171,-88.9275
United States,Lithia Springs,33.7811,-84.6486
United States,Springfield,36.4943,-86.8709
United States,Fish Hawk,27.8511,-82.2164
United States,North Canton,40.8742,-81.3971
United States,Fort Mill,35.0062,-80.9388
United States,Tallmadge,41.1023,-81.4216
United States,Colchester,44.5545,-73.2167
United States,Redland,39.1335,-77.1465
United States,Crossville,35.9526,-85.0294
United States,Mesquite,36.8035,-114.1325
United States,Lynden,48.9503,-122.4544
United States,Palos Hills,41.6986,-87.8266
United States,Lincoln,40.1509,-89.3721
United States,Butner,36.1285,-78.7501
United States,Buckhall,38.725,-77.4472
United States,Martinsburg,39.4582,-77.9776
United States,Oneonta,42.4551,-75.0666
United States,Bon Air,37.5187,-77.5713
United States,Anaheim,33.839,-117.8573
United States,Maitland,28.6295,-81.3718
United States,Foxborough,42.0626,-71.2462
United States,Portsmouth,41.5922,-71.2744
United States,Lindenwold,39.8172,-74.9898
United States,North Adams,42.6844,-73.1166
United States,Ashland,42.2573,-71.4687
United States,Colonia,40.5929,-74.3151
United States,Nederland,29.9707,-94.0015
United States,Five Forks,34.8069,-82.2271
United States,Sayre,41.9855,-76.5207
United States,Anoka,45.2099,-93.3893
United States,Springfield,40.6994,-74.3254
United States,Zachary,30.6642,-91.1634
United States,Imperial,32.8388,-115.5723
United States,Willimantic,41.7153,-72.2173
United States,Amesbury Town,42.853,-70.9446
United States,Mantua,39.7618,-75.1686
United States,Troy,38.9708,-90.9714
United States,Lake Geneva,42.5825,-88.4282
United States,Bensville,38.6176,-77.0077
United States,Kingston,41.9862,-70.7482
United States,Clayton,39.8689,-84.3292
United States,Homosassa Springs,28.8118,-82.5392
United States,Lahaina,20.8848,-156.6618
United States,Oakland,41.0314,-74.2408
United States,Lapeer,43.0448,-83.3255
United States,Dallas,33.9153,-84.8416
United States,Warrensville Heights,41.4363,-81.5222
United States,Sharon,41.2339,-80.4997
United States,La Homa,26.2773,-98.3579
United States,Warrenville,41.821,-88.1857
United States,Talladega,33.4329,-86.0976
United States,Kettering,38.8888,-76.789
United States,Dayton,30.0293,-94.9039
United States,Elfers,28.214,-82.723
United States,Franklin,29.7851,-91.5098
United States,Fruita,39.154,-108.7286
United States,Stony Brook,40.906,-73.1278
United States,New Providence,40.6996,-74.4034
United States,Dardenne Prairie,38.7558,-90.7313
United States,Middleburg,30.0502,-81.9011
United States,Pecos,31.4046,-103.5057
United States,Pelham,42.7336,-71.324
United States,San Marino,34.1224,-118.1132
United States,Bonita Springs,26.3559,-81.7861
United States,Lakeland Village,33.648,-117.3706
United States,Kittanning,40.8279,-79.5233
United States,Powell,40.1678,-83.0817
United States,Arlington,32.6998,-97.1251
United States,Globe,33.3869,-110.7514
United States,Dunmore,41.4152,-75.6072
United States,Bonita,32.6652,-117.0296
United States,Glenn Heights,32.5506,-96.8548
United States,New Ulm,44.3119,-94.468
United States,Luling,29.9008,-90.3523
United States,Stoughton,42.9236,-89.2219
United States,Shiloh,38.5534,-89.916
United States,Lake Tapps,47.2305,-122.1696
United States,Short Hills,40.7389,-74.3278
United States,Worthington,43.6282,-95.599
United States,East Greenwich,41.6362,-71.5058
United States,Rocky Point,40.9357,-72.9364
United States,Newton,35.6631,-81.2332
United States,Riverdale,41.644,-87.6366
United States,Mounds View,45.1072,-93.2078
United States,Andover,37.6868,-97.1353
United States,Washington,38.6592,-87.1721
United States,McPherson,38.3714,-97.6606
United States,Weigelstown,39.9843,-76.8315
United States,Fort Morgan,40.2539,-103.7919
United States,Bellefonte,40.9141,-77.7683
United States,Monfort Heights,39.1823,-84.6075
United States,Mercerville,40.236,-74.6916
United States,Schodack,42.5297,-73.6858
United States,Medway,42.1535,-71.429
United States,Huron,44.3622,-98.2102
United States,Georgetown,31.9849,-81.226
United States,Big Bear City,34.2536,-116.7903
United States,Verona,42.9884,-89.5381
United States,Van Buren,43.1211,-76.3591
United States,Montgomeryville,40.2502,-75.2405
United States,Newington,38.7358,-77.1993
United States,Olivehurst,39.0817,-121.5549
United States,Chesterton,41.5994,-87.0549
United States,Richton Park,41.4822,-87.7352
United States,Swansea,38.5507,-89.9859
United States,Millbury,42.1925,-71.7741
United States,West Haven,41.2082,-112.054
United States,St. James,40.8761,-73.1521
United States,Baker,30.5833,-91.1581
United States,Fruitville,27.3328,-82.4616
United States,Palos Verdes Estates,33.7871,-118.3976
United States,Brookside,39.6666,-75.7153
United States,Lyndhurst,41.5172,-81.4922
United States,Vadnais Heights,45.057,-93.0747
United States,Stockton,37.9766,-121.3111
United States,Lone Tree,39.5309,-104.871
United States,Warrington,30.3821,-87.2944
United States,Taos,36.3871,-105.5803
United States,Rincon,32.2945,-81.2354
United States,Piney Green,34.7498,-77.3209
United States,Berkeley Heights,40.6764,-74.4244
United States,Havre de Grace,39.5481,-76.1146
United States,East Milton,30.6175,-86.9636
United States,Belle Chasse,29.8472,-90.0069
United States,Verona,40.8323,-74.243
United States,Alpena,45.074,-83.4399
United States,Fort Campbell North,36.6554,-87.4658
United States,Brevard,35.2439,-82.7265
United States,Glenn Dale,38.9833,-76.804
United States,Washington,40.1739,-80.2465
United States,Borger,35.6598,-101.4012
United States,Marshall,44.4488,-95.7897
United States,Spring Creek,40.7387,-115.5972
United States,Fortuna,40.586,-124.1424
United States,Poughkeepsie,41.6949,-73.921
United States,Charlton,42.1351,-71.968
United States,Lake Forest Park,47.7597,-122.2878
United States,North Auburn,38.9306,-121.0821
United States,Lockhart,29.8785,-97.6831
United States,Moss Point,30.424,-88.5289
United States,Kent,41.4735,-73.7319
United States,Timberlake,37.3166,-79.2482
United States,Rendon,32.5789,-97.235
United States,South Park Township,40.2989,-79.9944
United States,Youngsville,30.0964,-91.9964
United States,Reidsville,36.3379,-79.6727
United States,Bluffdale,40.4743,-111.9383
United States,Jasper,33.8514,-87.2719
United States,Lawrenceburg,38.0331,-84.9031
United States,California,38.2969,-76.495
United States,Santa Fe,29.3891,-95.1005
United States,Solana Beach,32.9942,-117.2575
United States,Price,39.604,-110.8004
United States,Vidalia,32.2125,-82.4019
United States,Hampton Bays,40.8692,-72.5227
United States,Oatfield,45.4127,-122.5942
United States,Newark,43.0418,-77.093
United States,Artesia,32.8492,-104.4275
United States,Englewood,39.8643,-84.3071
United States,Groveland,28.6021,-81.8205
United States,Western Springs,41.8022,-87.9006
United States,Jensen Beach,27.2438,-80.2423
United States,New Kingman-Butler,35.2645,-114.0091
United States,North Palm Beach,26.8217,-80.0577
United States,Port Clinton,41.5094,-82.9383
United States,Chatham,39.6729,-89.6957
United States,Bedford,41.3919,-81.5359
United States,Richmond Hill,31.9012,-81.3126
United States,Goldenrod,28.6114,-81.2916
United States,Vinings,33.8608,-84.4686
United States,Oskaloosa,41.2922,-92.6403
United States,Sault Ste. Marie,46.4817,-84.3723
United States,Cedar Grove,40.8565,-74.2287
United States,Boone,42.053,-93.877
United States,Peru,40.7585,-86.0714
United States,Florence,40.0978,-74.7886
United States,Mount Vernon,38.714,-77.1043
United States,Charlotte,42.5662,-84.8304
United States,Lakeland,35.2585,-89.7308
United States,West Monroe,32.512,-92.1513
United States,Fergus Falls,46.2854,-96.0759
United States,Spearfish,44.4912,-103.8167
United States,Santaquin,39.9712,-111.7937
United States,Davidson,35.4862,-80.8271
United States,Joppatowne,39.4181,-76.3516
United States,Frederick,40.1095,-104.967
United States,Lilburn,33.8887,-84.1379
United States,Forrest City,35.0102,-90.7874
United States,Glendale,43.1288,-87.9277
United States,Lynnfield,42.5356,-71.0382
United States,Prairie Ridge,47.1443,-122.1408
United States,Wickliffe,41.6072,-81.469
United States,St. Ann,38.7266,-90.3872
United States,Paris,38.2016,-84.2719
United States,Cloquet,46.7221,-92.4923
United States,Lindale,32.4933,-95.4069
United States,Medfield,42.1848,-71.305
United States,Winnetka,42.1064,-87.7421
United States,Lincolnwood,42.0054,-87.7329
United States,Woodhaven,42.132,-83.2374
United States,Lakeland North,47.3374,-122.2814
United States,Spokane,47.6671,-117.433
United States,Cornwall,41.4195,-74.054
United States,Moss Bluff,30.3039,-93.2051
United States,South Charleston,38.3482,-81.711
United States,Azle,32.8955,-97.5379
United States,Brunswick,42.7558,-73.5903
United States,Cypress Lake,26.5391,-81.9
United States,Choctaw,35.48,-97.2666
United States,Corinth,34.9474,-88.5143
United States,Jacksonville,33.8088,-85.7544
United States,Markham,41.6,-87.6905
United States,Jackson,43.4721,-110.7745
United States,Kingsbury,43.344,-73.5395
United States,Virginia,47.5169,-92.5128
United States,Minden,32.6187,-93.2762
United States,Windsor Locks,41.9267,-72.6544
United States,Royse City,32.9764,-96.3192
United States,Spring Lake,35.1841,-78.9962
United States,San Anselmo,37.9821,-122.5699
United States,Derby,41.3265,-73.0833
United States,Verde Village,34.712,-111.994
United States,Palm Coast,29.5392,-81.246
United States,Grand Terrace,34.0312,-117.3132
United States,LaBelle,26.7219,-81.4506
United States,Parker,34.8514,-82.4512
United States,Atlantic Beach,30.3372,-81.4128
United States,Lewisboro,41.2697,-73.5827
United States,Grimes,41.6776,-93.7946
United States,Tarboro,35.9046,-77.5563
United States,West Carrollton,39.67,-84.254
United States,Fallsburg,41.7391,-74.6038
United States,South Daytona,29.1656,-81.0056
United States,Artondale,47.3024,-122.639
United States,Mahomet,40.1885,-88.3903
United States,Commerce,33.9963,-118.1519
United States,Superior,39.9341,-105.1588
United States,Forest Hill,32.6619,-97.2662
United States,Moody,33.5986,-86.4963
United States,Lawrenceburg,39.0986,-84.8712
United States,Ridge,40.9068,-72.8816
United States,Summerfield,38.9042,-76.8678
United States,Trenton,39.4791,-84.462
United States,Muscoy,34.1548,-117.3482
United States,Maryville,40.3428,-94.8708
United States,Rogers,45.1865,-93.5783
United States,Glen Carbon,38.7579,-89.9832
United States,Wawarsing,41.7526,-74.4172
United States,Chelsea,33.3257,-86.6303
United States,Taylorville,39.5328,-89.2804
United States,Martinsville,39.4227,-86.4208
United States,Marion,35.6775,-82.0014
United States,Bellefontaine,40.3627,-83.763
United States,Rochester,42.6866,-83.1197
United States,Lakeside,37.6133,-77.4768
United States,Clinton,41.298,-72.53
United States,Bay St. Louis,30.3281,-89.3774
United States,Oxford,41.4313,-73.135
United States,Pennsville,39.6266,-75.5089
United States,South Sioux City,42.4627,-96.4126
United States,Farmington,42.9894,-77.3087
United States,Cedartown,34.0225,-85.248
United States,Panama City Beach,30.2369,-85.8774
United States,Dover,40.5302,-81.4805
United States,Loveland,39.2679,-84.2731
United States,Camp Pendleton South,33.2284,-117.3791
United States,Plover,44.4614,-89.5382
United States,Hammonton,39.6572,-74.7678
United States,Riverton,43.0425,-108.4142
United States,Red Oak,32.5204,-96.7862
United States,Bastrop,32.7749,-91.9058
United States,Sun Village,34.5596,-117.9559
United States,Channahon,41.4211,-88.2593
United States,German Flatts,42.9868,-74.9804
United States,Port Neches,29.9765,-93.946
United States,Suamico,44.6352,-88.0664
United States,Lumberton,30.2562,-94.2071
United States,Woodland Park,40.8905,-74.1945
United States,Justice,41.7495,-87.8345
United States,Sturgis,41.8004,-85.4181
United States,Keokuk,40.4095,-91.403
United States,York,43.186,-70.6661
United States,Malibu,34.0368,-118.7845
United States,Greenville,40.1043,-84.6209
United States,Hamilton Square,40.2248,-74.6525
United States,Herrin,37.7984,-89.0304
United States,Port Royal,32.3557,-80.7027
United States,East Hampton,41.5696,-72.5074
United States,Oak Island,33.9433,-78.1366
United States,Endicott,42.098,-76.0639
United States,East Islip,40.7275,-73.1861
United States,DeRidder,30.8467,-93.2931
United States,Brecksville,41.3079,-81.6193
United States,Gonzalez,30.5822,-87.2906
United States,Tehachapi,35.127,-118.475
United States,Fostoria,41.1602,-83.412
United States,Johnson City,42.123,-75.9624
United States,Manorville,40.8575,-72.7915
United States,Jefferson Valley-Yorktown,41.3179,-73.8007
United States,South Venice,27.0435,-82.4152
United States,Warren,41.8433,-79.1445
United States,Franklin Park,40.5903,-80.0999
United States,Kissimmee,28.3042,-81.4164
United States,Wilbraham,42.127,-72.4308
United States,Mount Washington,38.043,-85.5553
United States,Horsham,40.1825,-75.1387
United States,Holliston,42.1977,-71.445
United States,Swampscott,42.4757,-70.9068
United States,Kings Park West,38.8151,-77.296
United States,Fort Mohave,35.0004,-114.5748
United States,West Richland,46.3115,-119.3997
United States,London,39.8936,-83.4375
United States,Fraser,42.5388,-82.9496
United States,Oldsmar,28.0507,-82.6697
United States,Colesville,39.073,-77.0009
United States,Pleasanton,28.9643,-98.4957
United States,Connersville,39.6582,-85.141
United States,Worthington,40.0949,-83.021
United States,Chaparral,32.0442,-106.4061
United States,Youngstown,41.0993,-80.6463
United States,Jennings,38.723,-90.2643
United States,Saraland,30.8457,-88.099
United States,Branchburg,40.5629,-74.714
United States,Pewaukee,43.0701,-88.2411
United States,Phillipsburg,40.6895,-75.1821
United States,Cambridge,38.5515,-76.0787
United States,Red Wing,44.5816,-92.6036
United States,Hanover,42.1224,-70.8566
United States,Windham,42.8076,-71.2995
United States,Iona,26.516,-81.9601
United States,Metuchen,40.5424,-74.3628
United States,Mill Valley,37.9085,-122.542
United States,Mineral Wells,32.8169,-98.0776
United States,Pomfret,42.4029,-79.3534
United States,College,64.8694,-147.8217
United States,Hartselle,34.4391,-86.9401
United States,Whitewater,42.8372,-88.734
United States,Royal Kunia,21.4053,-158.0318
United States,Lindenhurst,42.4175,-88.0257
United States,Wauchula,27.5469,-81.8103
United States,Gramercy,30.061,-90.6929
United States,Salida,37.7145,-121.087
United States,Miami Springs,25.8195,-80.2894
United States,Tamaqua,40.8033,-75.9344
United States,Jacksonville,31.9642,-95.2617
United States,Pineville,31.3414,-92.4096
United States,Crowley,30.2175,-92.3752
United States,Beekman,41.6042,-73.6945
United States,Hewitt,31.4519,-97.1961
United States,Hanover,40.8197,-74.4287
United States,Oak Park,34.1849,-118.7669
United States,Toppenish,46.3807,-120.3125
United States,El Sobrante,33.8724,-117.4624
United States,Payson,34.2434,-111.3195
United States,Hobe Sound,27.0729,-80.1425
United States,Campbellsville,37.3446,-85.351
United States,El Dorado,37.8209,-96.8614
United States,Tenafly,40.9175,-73.9531
United States,Tonawanda,43.0105,-78.8805
United States,Belchertown,42.2787,-72.4004
United States,Cambridge,40.0221,-81.5868
United States,Northborough,42.3232,-71.6462
United States,Ledyard,41.44,-72.0167
United States,Dumas,35.8613,-101.9642
United States,Jackson,37.3794,-89.6525
United States,Cleveland,33.744,-90.7285
United States,Seekonk,41.8379,-71.3174
United States,College Park,33.6364,-84.464
United States,Berea,34.8802,-82.4653
United States,Flowing Wells,32.2937,-111.011
United States,New Freedom,39.7353,-76.6967
United States,Mebane,36.0876,-79.2756
United States,Las Vegas,35.6011,-105.2206
United States,Andrews,32.3208,-102.552
United States,Mountain House,37.774,-121.5452
United States,La Grande,45.3242,-118.0865
United States,Red Hill,33.7778,-79.0111
United States,Fort Carson,38.7403,-104.7841
United States,World Golf Village,29.9653,-81.4898
United States,Thompson,41.6474,-74.6745
United States,Powder Springs,33.866,-84.6839
United States,Vandalia,39.8791,-84.193
United States,Longwood,28.7014,-81.3487
United States,Hartford,43.322,-88.3782
United States,Aldine,29.9122,-95.3785
United States,Yazoo City,32.8618,-90.4067
United States,Astoria,46.1856,-123.8053
United States,Kerman,36.7249,-120.0625
United States,Buford,34.1187,-83.9915
United States,Hayden,47.7679,-116.8039
United States,Yankton,42.8901,-97.3926
United States,Azalea Park,28.5474,-81.2956
United States,Forest City,28.6619,-81.4443
United States,Thibodaux,29.7941,-90.8163
United States,Sulphur Springs,33.1421,-95.6124
United States,Henderson,32.1576,-94.796
United States,Exeter,42.9901,-70.9646
United States,Harrison,39.2571,-84.7882
United States,Boulder City,35.8407,-114.9257
United States,Mastic Beach,40.7679,-72.8375
United States,Bradley Gardens,40.5711,-74.6678
United States,Canton,32.5976,-90.0315
United States,Chubbuck,42.9226,-112.4704
United States,Hershey,40.2806,-76.6458
United States,Beech Grove,39.7153,-86.087
United States,Coto de Caza,33.5961,-117.5862
United States,Park City,40.6505,-111.502
United States,Sun Lakes,33.2172,-111.8695
United States,Graham,36.0596,-79.3898
United States,Hugo,45.1671,-92.9588
United States,Bellair-Meadowbrook Terrace,30.1796,-81.7375
United States,Brooklyn Park,39.217,-76.6174
United States,Tolland,41.8786,-72.3648
United States,Bedford,38.8602,-86.4895
United States,New River,33.8835,-112.0858
United States,Hartsville,34.3679,-80.0829
United States,Whitman,42.08,-70.9399
United States,Alpine,32.8439,-116.7585
United States,Breaux Bridge,30.2829,-91.9043
United States,East Bridgewater,42.0352,-70.9424
United States,Washington,38.5514,-91.0151
United States,Ipswich,42.6857,-70.8399
United States,Glenpool,35.9484,-96.0052
United States,Uxbridge,42.0593,-71.638
United States,Fort Drum,44.0451,-75.7847
United States,Arcadia,43.0871,-77.0857
United States,Steamboat Springs,40.4774,-106.8233
United States,Wixom,42.5244,-83.5346
United States,Hazel Crest,41.5732,-87.6899
United States,Raynham,41.9312,-71.0437
United States,Clewiston,26.7529,-80.9399
United States,Greenlawn,40.863,-73.3642
United States,Clinton,42.4119,-71.6888
United States,Broadlands,39.0168,-77.5167
United States,River Ridge,29.9593,-90.2202
United States,Middlesex,40.5744,-74.5011
United States,Rantoul,40.3031,-88.1549
United States,Ephrata,40.1811,-76.1812
United States,Allouez,44.4721,-88.0261
United States,Conneaut,41.9278,-80.5685
United States,Glasgow,37.0047,-85.9263
United States,Baraboo,43.4697,-89.7378
United States,Druid Hills,33.7843,-84.3273
United States,Oxford,42.1286,-71.8665
United States,Gardendale,33.6679,-86.8068
United States,Lewisville,36.103,-80.4164
United States,Mount Dora,28.8143,-81.6344
United States,Springdale,39.8769,-74.9723
United States,Hot Springs Village,34.6568,-92.9644
United States,Levelland,33.5806,-102.3636
United States,Fort Lewis,47.0955,-122.5672
United States,Ocean View,38.5357,-75.0991
United States,Wood Dale,41.9665,-87.9808
United States,Waianae,21.4569,-158.1759
United States,Setauket-East Setauket,40.9307,-73.1018
United States,Palmetto,27.5251,-82.5751
United States,Twentynine Palms,34.1478,-116.0659
United States,Hockessin,39.7837,-75.6815
United States,Nesconset,40.8467,-73.1522
United States,Monroe,39.4461,-84.3666
United States,Okmulgee,35.6137,-96.0068
United States,Soddy-Daisy,35.2571,-85.174
United States,Seabrook,29.5751,-95.0236
United States,Wayland,42.3585,-71.3594
United States,West Freehold,40.2324,-74.2943
United States,Sauk Rapids,45.598,-94.154
United States,Teays Valley,38.4482,-81.9239
United States,Oxnard,34.1962,-119.1819
United States,Augusta,33.3645,-82.0708
United States,Wauconda,42.2748,-88.1359
United States,Moberly,39.419,-92.4365
United States,Thonotosassa,28.0464,-82.291
United States,Elizabethton,36.3367,-82.2369
United States,North Mankato,44.1814,-94.0386
United States,Waunakee,43.1833,-89.4433
United States,Thomaston,32.8908,-84.3272
United States,Destin,30.395,-86.4701
United States,Hutchinson,44.8856,-94.3768
United States,Maumee,41.5696,-83.6636
United States,Scranton,41.4044,-75.6649
United States,Sharonville,39.2825,-84.4069
United States,Whitehall,40.3602,-79.9898
United States,Hollins,37.3434,-79.9535
United States,Hidalgo,26.108,-98.2481
United States,Hickory Hills,41.7248,-87.8281
United States,Harrison,36.2438,-93.1198
United States,Bedford,42.497,-71.2783
United States,Grovetown,33.4504,-82.2073
United States,Raymondville,26.4759,-97.7769
